transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	43706.200000	0.022880	43.555916	43.514800	40.415624	0.040000	40.455624	69.048680
2000	87337.760000	0.022900	43.593757	43.588080	40.457311	0.040000	40.497311	69.397920
3000	131752.240000	0.022770	43.867422	43.856653	40.723612	0.040040	40.763652	69.076000
4000	172461.320000	0.023194	43.077639	43.066613	39.921249	0.040040	39.961289	69.104990
5000	215069.480000	0.023248	42.983725	42.967279	39.829980	0.040048	39.870028	69.060248
6000	257568.280000	0.023295	42.902890	42.902313	39.771265	0.040040	39.811305	69.059967
7000	301552.560000	0.023213	43.057397	43.048199	39.906244	0.040034	39.946278	69.018920
8000	343131.880000	0.023315	42.872614	42.869310	39.725629	0.040030	39.765659	69.052050
9000	386905.760000	0.023261	42.972766	42.966653	39.819676	0.040036	39.859711	69.029062
10000	428399.640000	0.023343	42.824862	42.823830	39.680940	0.040032	39.720972	69.017636
