transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	11349.600000	0.088109	11.202082	11.201264	3.178422	0.040000	3.218422	118.190560
2000	23031.400000	0.086838	11.442061	11.468566	3.378457	0.040000	3.418457	115.937820
3000	34521.360000	0.086903	11.458033	11.471492	3.306472	0.040000	3.346472	117.224360
4000	45363.320000	0.088177	11.303976	11.311731	3.275383	0.040000	3.315383	116.001340
5000	56252.320000	0.088885	11.220964	11.225368	3.270024	0.040008	3.310032	115.691192
6000	67590.680000	0.088770	11.240533	11.247575	3.293158	0.040007	3.333165	115.078167
7000	78314.200000	0.089384	11.166664	11.177282	3.303734	0.040006	3.343740	114.009423
8000	89384.680000	0.089501	11.154639	11.160255	3.306161	0.040005	3.346166	113.539335
9000	100238.360000	0.089786	11.121196	11.126940	3.311502	0.040009	3.351511	113.329249
10000	111380.120000	0.089783	11.123252	11.126466	3.319620	0.040012	3.359632	113.006288
