transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8012.120000	0.124811	7.873473	7.858332	1.016588	0.040000	1.056588	165.906800
2000	15974.680000	0.125198	7.918039	7.907881	1.037624	0.040000	1.077624	166.450420
3000	23632.440000	0.126944	7.831250	7.824411	1.014499	0.040000	1.054499	164.276587
4000	31662.480000	0.126332	7.880960	7.870900	0.997753	0.040010	1.037763	165.889470
5000	39620.520000	0.126197	7.896379	7.889496	0.984954	0.040008	1.024962	166.283920
6000	47218.200000	0.127070	7.846588	7.842678	0.975898	0.040007	1.015904	165.836933
7000	55211.800000	0.126784	7.867593	7.867033	0.977589	0.040011	1.017600	166.257154
8000	63088.360000	0.126806	7.868714	7.865319	0.975584	0.040010	1.015594	166.611360
9000	71365.440000	0.126111	7.914093	7.912385	0.979557	0.040009	1.019565	167.429467
10000	79583.880000	0.125654	7.944530	7.942912	0.986196	0.040016	1.026212	167.899552
