transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	945.320000	0.001058	0.000000	39.657391	2.253333	0.040000	2.293333	895.960000
1000	33783.920000	0.029600	32.871471	32.997458	0.304297	0.040039	0.344336	812.441360
2000	66110.480000	0.030252	32.598879	32.710480	0.286251	0.040020	0.326271	800.289080
3000	99846.240000	0.030046	32.977966	33.026451	0.278241	0.040013	0.318254	808.742787
4000	132895.160000	0.030099	32.995709	33.041979	0.276111	0.040010	0.316121	807.837310
5000	166231.360000	0.030079	33.063821	33.100263	0.274219	0.040008	0.314227	809.869296
6000	199394.960000	0.030091	33.080453	33.102945	0.272125	0.040007	0.312131	810.285760
7000	232606.160000	0.030094	33.099134	33.115251	0.270440	0.040006	0.310446	810.417474
8000	264964.880000	0.030193	33.006571	33.021910	0.271524	0.040005	0.311529	808.154285
9000	298689.040000	0.030132	33.086312	33.099224	0.272501	0.040004	0.312505	809.467947
10000	332735.920000	0.030054	33.182378	33.198224	0.271611	0.040004	0.311615	810.736032
