transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8733.520000	0.114501	8.616096	8.646660	3.282934	0.040000	3.322934	85.347080
2000	17428.400000	0.114755	8.655508	8.677429	3.326776	0.040000	3.366776	84.968660
3000	26325.640000	0.113957	8.736112	8.757176	3.342676	0.040000	3.382676	84.275120
4000	35209.560000	0.113606	8.773073	8.781023	3.325301	0.040000	3.365301	84.206850
5000	44036.840000	0.113541	8.783917	8.791212	3.320919	0.040000	3.360919	84.330520
6000	53132.080000	0.112926	8.835813	8.840213	3.344683	0.040000	3.384683	84.225840
7000	61836.840000	0.113201	8.817088	8.823645	3.342300	0.040011	3.382312	84.021160
8000	70462.800000	0.113535	8.793194	8.797932	3.334515	0.040020	3.374535	83.698065
9000	79446.880000	0.113283	8.814406	8.818615	3.347478	0.040018	3.387496	83.837387
10000	87953.440000	0.113697	8.783618	8.786256	3.337075	0.040024	3.377099	83.641332
