transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	183.920000	0.005437	0.000000	19.297778	11.528000	0.040000	11.568000	98.840000
1000	9953.680000	0.100465	9.779540	9.842455	3.854970	0.040040	3.895010	101.948120
2000	19677.920000	0.101637	9.751876	9.788478	3.811025	0.040040	3.851065	101.220040
3000	29812.040000	0.100630	9.879333	9.902884	3.901136	0.040027	3.941162	101.036533
4000	39819.000000	0.100455	9.911248	9.927890	3.931558	0.040020	3.971578	101.084180
5000	49770.520000	0.100461	9.919304	9.931439	3.934911	0.040024	3.974935	101.019376
6000	59625.040000	0.100629	9.908505	9.918336	3.916074	0.040020	3.956094	101.352767
7000	69592.560000	0.100585	9.916937	9.927214	3.920171	0.040017	3.960188	101.517869
8000	79621.760000	0.100475	9.930971	9.938035	3.930394	0.040015	3.970409	101.502145
9000	89668.120000	0.100370	9.943794	9.951143	3.930673	0.040022	3.970695	101.640982
10000	99728.320000	0.100272	9.955436	9.963397	3.930555	0.040020	3.970574	101.615556
