transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	29270.040000	0.034165	29.096577	29.207400	24.586240	0.040000	24.626240	75.064000
2000	59250.480000	0.033755	29.538729	29.596520	25.045200	0.040000	25.085200	75.015580
3000	89159.120000	0.033648	29.662074	29.685368	25.131016	0.040000	25.171016	74.741880
4000	117238.600000	0.034118	29.266327	29.294743	24.728996	0.040000	24.768996	74.537540
5000	147720.440000	0.033848	29.509478	29.518777	24.990600	0.040000	25.030600	74.425496
6000	177340.280000	0.033833	29.527875	29.543619	25.024352	0.040000	25.064352	74.529780
7000	206895.840000	0.033833	29.531830	29.537304	25.025867	0.040011	25.065879	74.616954
8000	235848.960000	0.033920	29.459482	29.472337	24.942846	0.040010	24.982856	74.624145
9000	265403.680000	0.033911	29.470066	29.478405	24.946858	0.040009	24.986867	74.687716
10000	295029.400000	0.033895	29.485633	29.496129	24.975205	0.040008	25.015213	74.702724
