transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	44894.640000	0.022274	44.836116	44.826920	40.401720	0.040000	40.441720	65.261480
2000	89592.640000	0.022323	44.767024	44.765260	40.376840	0.040020	40.416860	65.413260
3000	133269.720000	0.022511	44.403588	44.374359	40.004955	0.040040	40.044995	65.766560
4000	176827.560000	0.022621	44.192098	44.185064	39.834031	0.040030	39.874061	65.866330
5000	220803.680000	0.022645	44.148894	44.144816	39.777440	0.040024	39.817464	65.889112
6000	263172.360000	0.022799	43.852142	43.846192	39.489965	0.040020	39.529985	65.834747
7000	307992.600000	0.022728	43.990461	43.988379	39.636446	0.040017	39.676463	65.833669
8000	353204.960000	0.022650	44.143218	44.143000	39.809030	0.040020	39.849050	65.841370
9000	398506.040000	0.022584	44.271884	44.267935	39.928412	0.040018	39.968430	65.830422
10000	444609.360000	0.022492	44.455046	44.455616	40.110728	0.040020	40.150748	65.762692
