transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7560.560000	0.132265	7.440440	7.448394	0.291299	0.040000	0.331299	110.766720
2000	14679.600000	0.136243	7.279660	7.296131	0.279205	0.040000	0.319205	109.921640
3000	22145.800000	0.135466	7.341861	7.350784	0.275393	0.040000	0.315393	109.606867
4000	29434.040000	0.135897	7.328452	7.333895	0.270433	0.040000	0.310433	109.538860
5000	36728.120000	0.136135	7.321576	7.328701	0.267997	0.040000	0.307997	109.475216
6000	44336.360000	0.135329	7.369362	7.371792	0.267977	0.040000	0.307977	109.686813
7000	51722.640000	0.135337	7.371779	7.374143	0.270033	0.040000	0.310033	109.865577
8000	59144.000000	0.135263	7.377977	7.378910	0.270968	0.040005	0.310973	109.998420
9000	66272.800000	0.135802	7.350288	7.352787	0.270369	0.040004	0.310374	110.023671
10000	73544.800000	0.135972	7.342458	7.343817	0.269239	0.040008	0.309247	110.093400
