transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	94734.120000	0.010556	94.574855	94.510100	91.136487	0.040000	91.176487	148.881680
2000	189868.400000	0.010534	94.854707	94.774718	91.353889	0.040000	91.393889	148.023500
3000	282655.320000	0.010614	94.165215	94.049331	90.629750	0.040000	90.669750	147.580013
4000	374854.080000	0.010671	93.673478	93.614925	90.206034	0.040010	90.246044	147.318070
5000	469372.520000	0.010653	93.842505	93.813064	90.394947	0.040016	90.434963	147.480904
6000	567653.600000	0.010570	94.582390	94.575457	91.152981	0.040013	91.192995	147.688667
7000	660233.840000	0.010602	94.296328	94.299120	90.851406	0.040011	90.891417	147.965771
8000	753541.000000	0.010617	94.172667	94.175185	90.733380	0.040010	90.773390	147.869430
9000	842626.560000	0.010681	93.607370	93.602191	90.159205	0.040009	90.199214	147.940893
10000	937142.440000	0.010671	93.698230	93.684503	90.242211	0.040012	90.282223	148.008688
