transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5179.400000	0.193073	5.093974	5.130794	1.361903	0.040040	1.401943	47.402080
2000	10273.480000	0.194676	5.094027	5.110841	1.383940	0.040040	1.423980	47.133940
3000	15428.200000	0.194449	5.114265	5.127513	1.389086	0.040027	1.429113	47.380053
4000	20606.280000	0.194116	5.130223	5.136958	1.397607	0.040020	1.437627	47.451810
5000	25931.680000	0.192814	5.169266	5.178662	1.414140	0.040016	1.454156	47.447408
6000	31140.040000	0.192678	5.175783	5.181155	1.410782	0.040013	1.450795	47.566533
7000	36379.080000	0.192418	5.184821	5.190611	1.415953	0.040011	1.455965	47.601909
8000	41482.880000	0.192851	5.174692	5.180347	1.412233	0.040015	1.452248	47.604770
9000	46778.200000	0.192397	5.188096	5.192208	1.409537	0.040018	1.449555	47.645133
10000	51898.520000	0.192684	5.181318	5.184650	1.403820	0.040020	1.443840	47.633372
