transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8144.680000	0.122780	8.052252	8.053294	4.095257	0.040000	4.135257	80.049480
2000	16211.560000	0.123369	8.059570	8.054573	4.097983	0.040000	4.137983	80.156000
3000	24218.920000	0.123870	8.042161	8.053014	4.104777	0.040000	4.144777	80.447267
4000	32017.960000	0.124930	7.981365	7.985782	3.996968	0.040000	4.036968	80.754350
5000	40000.480000	0.124999	7.981596	7.986957	3.996294	0.040000	4.036294	80.838944
6000	48018.000000	0.124953	7.987585	7.987290	3.998377	0.040000	4.038377	81.027273
7000	56104.280000	0.124768	8.001686	8.003013	4.013472	0.040000	4.053472	81.162657
8000	63971.080000	0.125057	7.984823	7.982321	3.984587	0.040000	4.024587	81.247540
9000	71791.440000	0.125363	7.966547	7.969921	3.974174	0.040000	4.014174	81.301578
10000	79772.880000	0.125356	7.968037	7.966863	3.977685	0.040004	4.017689	81.265216
