transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	270.440000	0.003698	0.000000	15.381176	5.695556	0.040000	5.735556	227.680000
1000	12549.600000	0.079684	12.291451	12.328976	3.161337	0.040039	3.201377	198.197040
2000	24781.440000	0.080706	12.261631	12.299264	3.143269	0.040060	3.183328	196.590460
3000	37370.760000	0.080277	12.370897	12.385403	3.108545	0.040040	3.148585	197.689387
4000	49534.880000	0.080751	12.319190	12.327745	3.076098	0.040040	3.116137	197.138930
5000	61725.840000	0.081003	12.293539	12.305191	3.062523	0.040040	3.102563	197.114008
6000	73998.840000	0.081082	12.290115	12.295583	3.051293	0.040033	3.091326	197.466940
7000	86639.760000	0.080794	12.340237	12.350801	3.062107	0.040029	3.102135	197.833189
8000	99280.160000	0.080580	12.377762	12.390419	3.083844	0.040025	3.123869	197.803580
9000	112009.000000	0.080351	12.416775	12.424813	3.092421	0.040022	3.132443	198.028342
10000	124423.880000	0.080370	12.416586	12.425247	3.099732	0.040020	3.139752	197.821908
