transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	109.080000	0.009168	0.000000	3.340000	1.663333	0.040000	1.703333	77.880000
1000	4369.520000	0.228858	4.264705	4.243327	0.378672	0.040039	0.418711	104.369040
2000	8545.720000	0.234035	4.220430	4.207790	0.370074	0.040059	0.410133	103.027440
3000	13313.920000	0.225328	4.403081	4.391164	0.362260	0.040053	0.402313	107.688827
4000	17889.520000	0.223595	4.446222	4.439204	0.362614	0.040050	0.402664	108.550330
5000	22340.480000	0.223809	4.447169	4.441083	0.364386	0.040040	0.404426	108.423944
6000	26820.640000	0.223708	4.452669	4.448343	0.364495	0.040040	0.404535	108.583580
7000	30832.960000	0.227030	4.389753	4.385493	0.358121	0.040034	0.398155	107.326326
8000	35226.720000	0.227100	4.390254	4.387229	0.360095	0.040030	0.400125	107.156135
9000	39829.480000	0.225963	4.413868	4.410000	0.359787	0.040031	0.399818	107.602542
10000	44636.160000	0.224034	4.453153	4.450485	0.358368	0.040028	0.398396	108.634100
