transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5299.720000	0.188689	5.240000	5.251281	0.956587	0.040000	0.996587	60.458200
2000	10652.760000	0.187745	5.296548	5.301414	0.984948	0.040000	1.024948	60.787400
3000	15862.480000	0.189126	5.267596	5.267579	0.993904	0.040000	1.033904	60.441440
4000	20994.800000	0.190523	5.233768	5.231964	0.992365	0.040000	1.032365	60.359010
5000	26128.160000	0.191364	5.213683	5.212650	0.989529	0.040008	1.029537	60.256264
6000	31320.880000	0.191565	5.210188	5.210895	0.986318	0.040007	1.026325	60.235440
7000	36399.920000	0.192308	5.191450	5.192405	0.982123	0.040006	1.022128	60.163663
8000	41638.400000	0.192130	5.197330	5.197943	0.979968	0.040005	1.019973	60.105640
9000	46945.640000	0.191711	5.209543	5.211125	0.980924	0.040009	1.020933	60.188187
10000	52080.280000	0.192011	5.202052	5.202529	0.981768	0.040008	1.021776	60.171524
