transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9498.000000	0.105285	9.388989	9.397347	0.952681	0.040000	0.992681	127.620440
2000	18864.840000	0.106017	9.377909	9.375952	0.970537	0.040000	1.010537	128.692060
3000	28617.680000	0.104830	9.502928	9.491205	0.978487	0.040000	1.018487	128.481227
4000	38185.640000	0.104751	9.519190	9.519451	0.970661	0.040000	1.010661	128.381570
5000	47581.000000	0.105084	9.494419	9.489535	0.976849	0.040008	1.016857	128.575160
6000	56967.560000	0.105323	9.476439	9.472337	0.975989	0.040007	1.015996	127.657467
7000	66497.080000	0.105268	9.484023	9.481979	0.972234	0.040006	1.012240	127.156794
8000	75936.680000	0.105351	9.478470	9.475552	0.972290	0.040005	1.012295	127.272995
9000	85434.640000	0.105344	9.480636	9.477519	0.972283	0.040004	1.012288	126.803920
10000	94974.960000	0.105291	9.486605	9.483811	0.970753	0.040004	1.010757	126.864304
