transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	3248.560000	0.307829	3.179099	3.172434	0.092332	0.040000	0.132332	83.209600
2000	6440.360000	0.310542	3.185453	3.181126	0.095558	0.040020	0.135577	83.404580
3000	9571.680000	0.313425	3.167402	3.165055	0.095643	0.040013	0.135656	82.877960
4000	12698.120000	0.315007	3.157159	3.154990	0.095758	0.040010	0.135768	82.690490
5000	15770.320000	0.317051	3.140164	3.139136	0.095897	0.040016	0.135912	82.340408
6000	18958.080000	0.316488	3.148098	3.146375	0.095672	0.040013	0.135685	82.535947
7000	22069.600000	0.317178	3.142872	3.141669	0.095514	0.040011	0.135525	82.432217
8000	25225.600000	0.317138	3.144513	3.143158	0.095338	0.040010	0.135348	82.439310
9000	28436.400000	0.316496	3.151879	3.150656	0.095449	0.040009	0.135458	82.665982
10000	31530.880000	0.317149	3.146139	3.145445	0.095090	0.040008	0.135098	82.508460
