transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6244.000000	0.160154	6.147307	6.136559	0.952534	0.040039	0.992574	110.812240
2000	12449.200000	0.160653	6.176268	6.166601	0.955958	0.040020	0.995978	110.233760
3000	18702.080000	0.160410	6.201814	6.195931	0.960358	0.040026	1.000384	110.318560
4000	24745.560000	0.161645	6.162221	6.156565	0.962110	0.040020	1.002130	110.085670
5000	30974.120000	0.161425	6.175491	6.172363	0.959187	0.040016	0.999203	110.482072
6000	37120.240000	0.161637	6.170595	6.171420	0.966311	0.040013	1.006324	110.335947
7000	43437.880000	0.161150	6.191605	6.188015	0.975054	0.040011	1.015066	110.654371
8000	49640.920000	0.161157	6.193034	6.193347	0.977971	0.040010	1.017981	110.796170
9000	55833.040000	0.161195	6.192933	6.191864	0.984913	0.040013	1.024926	110.615844
10000	61987.840000	0.161322	6.189119	6.188794	0.983243	0.040012	1.023255	110.679940
