transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4612.680000	0.216794	4.556436	4.556044	1.273202	0.040040	1.313241	61.006960
2000	9153.360000	0.218499	4.548554	4.550737	1.292265	0.040020	1.332285	60.273500
3000	13726.880000	0.218549	4.556879	4.555895	1.277981	0.040013	1.317995	59.978040
4000	18263.320000	0.219018	4.551768	4.552201	1.283270	0.040010	1.323280	59.911480
5000	22833.560000	0.218976	4.555463	4.556846	1.279313	0.040008	1.319321	60.139616
6000	27297.600000	0.219800	4.540223	4.540027	1.267008	0.040007	1.307015	60.074033
7000	31873.400000	0.219619	4.545306	4.543832	1.254166	0.040011	1.294177	60.257949
8000	36394.280000	0.219815	4.542253	4.541635	1.251521	0.040015	1.291536	60.243355
9000	40879.160000	0.220161	4.535877	4.535320	1.250580	0.040018	1.290598	60.260644
10000	45388.600000	0.220320	4.533233	4.533577	1.250431	0.040016	1.290447	60.239576
