transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7132.280000	0.140208	7.065826	7.058553	1.920554	0.040040	1.960594	85.850760
2000	14372.360000	0.139156	7.152996	7.141252	1.957437	0.040060	1.997496	86.502240
3000	21713.040000	0.138166	7.215579	7.210299	1.972939	0.040040	2.012979	86.698293
4000	28970.880000	0.138070	7.226147	7.220090	1.995993	0.040030	2.036023	86.601590
5000	36218.160000	0.138052	7.230374	7.226954	1.991132	0.040024	2.031155	86.291544
6000	43572.200000	0.137702	7.250988	7.248291	1.972490	0.040020	2.012510	86.073373
7000	50775.440000	0.137862	7.244166	7.242916	1.979167	0.040017	2.019184	86.057749
8000	57920.120000	0.138121	7.231729	7.227835	1.971315	0.040020	2.011335	85.965935
9000	64936.640000	0.138597	7.207814	7.206597	1.964128	0.040018	2.004146	85.836471
10000	72314.160000	0.138286	7.224786	7.223776	1.969299	0.040020	2.009319	85.798552
