transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	2166.600000	0.000462	0.000000	85.206667	5.689600	0.040000	5.729600	2091.720000
1000	106106.840000	0.009424	104.044284	103.649736	3.117305	0.040000	3.157305	2692.798880
2000	205552.080000	0.009730	101.743612	101.480198	3.082113	0.040020	3.122132	2625.260100
3000	302361.400000	0.009922	100.098299	99.969233	3.123504	0.040013	3.163517	2585.828453
4000	399736.680000	0.010007	99.417374	99.312030	3.129935	0.040020	3.169955	2572.718090
5000	503016.600000	0.009940	100.190038	100.102511	3.129550	0.040016	3.170070	2586.726344
6000	603200.240000	0.009947	100.188971	100.090915	3.144567	0.040013	3.184580	2588.750660
7000	702032.880000	0.009971	99.995182	99.940666	3.125295	0.040011	3.165307	2587.018269
8000	799239.560000	0.010010	99.646576	99.584556	3.127561	0.040015	3.167576	2577.271725
9000	901370.680000	0.009985	99.922667	99.896447	3.120731	0.040018	3.160749	2583.258373
10000	1000565.840000	0.009994	99.849909	99.805945	3.127269	0.040016	3.167285	2579.897780
