transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4564.400000	0.219087	4.480000	4.501441	1.026351	0.040000	1.066351	68.586320
2000	8988.040000	0.222518	4.451806	4.462443	0.997736	0.040000	1.037736	67.982000
3000	13510.720000	0.222046	4.475438	4.485485	0.996627	0.040000	1.036627	68.127333
4000	18000.320000	0.222218	4.478980	4.479871	0.993021	0.040000	1.033021	68.157630
5000	22374.160000	0.223472	4.457948	4.461747	0.982357	0.040000	1.022357	68.282960
6000	26857.680000	0.223400	4.462210	4.465767	0.985680	0.040000	1.025680	68.298207
7000	31234.880000	0.224108	4.450064	4.454398	0.988159	0.040000	1.028159	68.113754
8000	35675.800000	0.224242	4.448921	4.453042	0.982804	0.040000	1.022804	68.005300
9000	40152.880000	0.224143	4.452050	4.454304	0.982973	0.040000	1.022973	68.041538
10000	44641.880000	0.224005	4.455746	4.456797	0.986543	0.040000	1.026543	67.943912
