transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6568.360000	0.152245	6.523724	6.532112	3.873552	0.040040	3.913592	46.735000
2000	13118.360000	0.152458	6.536868	6.537428	3.855047	0.040040	3.895087	46.943280
3000	19894.680000	0.150794	6.616712	6.618469	3.938436	0.040027	3.978463	46.840147
4000	26560.160000	0.150602	6.628907	6.625369	3.924290	0.040020	3.964310	46.794270
5000	33301.240000	0.150145	6.651346	6.651011	3.948566	0.040016	3.988582	46.765248
6000	40136.760000	0.149489	6.682047	6.683384	3.983238	0.040013	4.023251	46.800267
7000	46923.240000	0.149180	6.696968	6.696121	3.996022	0.040017	4.036039	46.759097
8000	53528.640000	0.149453	6.685521	6.682957	3.980502	0.040025	4.020527	46.796930
9000	60206.160000	0.149486	6.684632	6.684020	3.975994	0.040022	4.016016	46.812653
10000	66922.880000	0.149426	6.687841	6.685767	3.974535	0.040024	4.014559	46.802292
