transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4738.360000	0.211043	4.696777	4.682136	1.008063	0.040000	1.048063	47.086000
2000	9460.920000	0.211396	4.709675	4.706819	0.990945	0.040020	1.030965	47.025880
3000	14197.800000	0.211300	4.718746	4.718191	0.987168	0.040013	1.027181	47.190173
4000	18794.280000	0.212831	4.688172	4.688937	0.989708	0.040010	1.029718	47.235820
5000	23547.840000	0.212334	4.701252	4.698152	0.994781	0.040016	1.034796	47.333544
6000	28196.520000	0.212792	4.692489	4.692344	0.990601	0.040013	1.030614	47.317240
7000	32883.200000	0.212875	4.691659	4.689340	0.990319	0.040011	1.030331	47.349160
8000	37658.240000	0.212437	4.702083	4.700474	0.986234	0.040010	1.026244	47.378550
9000	42380.320000	0.212363	4.704305	4.703188	0.987512	0.040009	1.027521	47.380618
10000	47010.960000	0.212716	4.696938	4.696389	0.989777	0.040008	1.029785	47.400240
