transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4789.440000	0.208793	4.720040	4.709882	0.982537	0.040039	1.022576	87.687040
2000	9276.600000	0.215596	4.603542	4.598572	0.952527	0.040020	0.992547	85.945700
3000	13856.040000	0.216512	4.595505	4.593050	0.969705	0.040013	1.009718	85.469440
4000	18511.760000	0.216079	4.610563	4.609432	0.981863	0.040010	1.021873	85.426550
5000	23187.880000	0.215630	4.623677	4.618717	0.984088	0.040016	1.024104	85.669800
6000	27713.640000	0.216500	4.607355	4.605898	0.977909	0.040020	1.017929	85.608333
7000	32298.760000	0.216727	4.604178	4.602742	0.974508	0.040023	1.014530	85.474794
8000	36912.920000	0.216726	4.605426	4.604281	0.976375	0.040020	1.016395	85.349585
9000	41483.040000	0.216956	4.601502	4.600364	0.974466	0.040022	1.014488	85.270164
10000	46175.000000	0.216567	4.610549	4.610008	0.973415	0.040020	1.013435	85.515412
