transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	110.560000	0.009045	0.000000	47.840000	43.740000	0.040000	43.780000	54.640000
1000	27976.120000	0.035745	27.893453	27.900080	23.131218	0.040000	23.171218	66.602000
2000	55863.360000	0.035802	27.890345	27.900950	23.151469	0.040000	23.191469	66.324980
3000	84235.760000	0.035614	28.051084	28.038935	23.296365	0.040000	23.336365	66.526413
4000	111958.360000	0.035728	27.968942	27.963658	23.221099	0.040010	23.261109	66.724120
5000	139350.040000	0.035881	27.853467	27.860340	23.114529	0.040008	23.154537	66.700536
6000	167046.680000	0.035918	27.827325	27.817565	23.085289	0.040007	23.125296	66.702073
7000	195028.800000	0.035892	27.849441	27.852215	23.121006	0.040006	23.161011	66.629257
8000	223526.280000	0.035790	27.930456	27.933467	23.203974	0.040005	23.243979	66.715015
9000	251150.000000	0.035835	27.896371	27.891639	23.168423	0.040004	23.208427	66.650436
10000	278888.720000	0.035857	27.880604	27.883268	23.154613	0.040004	23.194617	66.602484
