transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	45788.920000	0.021839	45.640080	45.557331	40.741554	0.040040	40.781594	157.759360
2000	89507.880000	0.022344	44.679040	44.702877	39.803996	0.040020	39.844016	157.677580
3000	135540.040000	0.022134	45.130230	45.115231	40.251478	0.040027	40.291505	156.684707
4000	179715.080000	0.022257	44.891373	44.856335	39.962906	0.040020	40.002926	156.565220
5000	224037.160000	0.022318	44.777491	44.767778	39.865915	0.040016	39.905931	157.023224
6000	269051.320000	0.022301	44.816943	44.805276	39.908481	0.040013	39.948494	157.409893
7000	313576.320000	0.022323	44.775231	44.779851	39.894990	0.040017	39.935007	157.463520
8000	359482.840000	0.022254	44.916660	44.912403	40.020282	0.040015	40.060297	157.816615
9000	404473.960000	0.022251	44.924934	44.909548	39.982041	0.040022	40.022063	157.988169
10000	451028.640000	0.022172	45.087925	45.078145	40.146859	0.040020	40.186879	157.813028
