transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	2273.160000	0.439916	2.165445	2.217444	0.152788	0.040039	0.192827	55.729640
2000	4405.800000	0.453947	2.149035	2.175388	0.127483	0.040020	0.167502	55.155960
3000	6576.480000	0.456171	2.156252	2.173990	0.117885	0.040013	0.157898	55.402547
4000	8752.880000	0.456992	2.161290	2.174980	0.114107	0.040020	0.154127	55.558560
5000	10879.360000	0.459586	2.154327	2.165287	0.112470	0.040024	0.152494	55.375648
6000	13022.840000	0.460729	2.152519	2.161766	0.110944	0.040020	0.150930	55.263807
7000	15242.840000	0.459232	2.162160	2.169725	0.109143	0.040017	0.149160	55.534217
8000	17405.400000	0.459627	2.162210	2.168882	0.109360	0.040015	0.149378	55.548540
9000	19562.200000	0.460071	2.161609	2.167762	0.108578	0.040013	0.148592	55.481729
10000	21722.520000	0.460352	2.161480	2.166963	0.108437	0.040012	0.148449	55.451684
