transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5144.880000	0.194368	5.057097	5.067535	1.008315	0.040000	1.048315	83.443080
2000	10091.120000	0.198194	5.001641	5.009295	0.982423	0.040040	1.022463	82.577760
3000	15003.280000	0.199956	4.971804	4.973448	0.996499	0.040040	1.036538	82.028440
4000	19970.240000	0.200298	4.970593	4.970485	0.987214	0.040030	1.027244	81.913890
5000	24970.480000	0.200236	4.976523	4.978744	0.991936	0.040024	1.031960	81.926384
6000	30004.000000	0.199973	4.986024	4.988394	0.991580	0.040020	1.031600	82.038313
7000	34990.280000	0.200056	4.986061	4.987163	0.989331	0.040017	1.029349	82.021137
8000	39892.560000	0.200539	4.975587	4.976294	0.985334	0.040015	1.025349	81.927610
9000	44933.320000	0.200297	4.982829	4.985984	0.987473	0.040013	1.027486	82.006929
10000	49960.640000	0.200158	4.987279	4.988058	0.988482	0.040016	1.028498	82.104724
