transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4287.760000	0.233222	4.154955	4.219980	2.037717	0.040000	2.077717	55.820120
2000	8400.600000	0.238078	4.133887	4.176430	2.005589	0.040020	2.045609	55.573080
3000	12774.080000	0.234851	4.213778	4.243310	2.063761	0.040013	2.103774	55.665947
4000	17163.360000	0.233055	4.257664	4.274660	2.085111	0.040010	2.125121	55.844170
5000	21344.160000	0.234256	4.242288	4.259114	2.076919	0.040008	2.116927	55.855280
6000	25543.840000	0.234890	4.235186	4.249389	2.066394	0.040007	2.106401	55.829453
7000	29867.240000	0.234371	4.247790	4.257896	2.071257	0.040006	2.111263	55.791811
8000	33982.800000	0.235413	4.231259	4.240055	2.057253	0.040010	2.097263	55.820840
9000	38165.360000	0.235816	4.225847	4.234660	2.052586	0.040009	2.092595	55.766720
10000	42327.000000	0.236256	4.219426	4.226237	2.049086	0.040008	2.089094	55.713260
