transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	91595.000000	0.010918	91.486166	91.569409	47.896760	0.040000	47.936760	57.365920
2000	181415.480000	0.011024	90.652906	90.683820	48.007196	0.040000	48.047196	57.344120
3000	276589.120000	0.010846	92.160320	92.150390	48.843052	0.040000	48.883052	57.347520
4000	367013.040000	0.010899	91.726112	91.736020	48.745824	0.040010	48.785834	57.414570
5000	457879.000000	0.010920	91.554047	91.567368	48.753049	0.040016	48.793065	57.476024
6000	551190.200000	0.010886	91.846954	91.863791	48.996673	0.040013	49.036687	57.398967
7000	646625.800000	0.010825	92.359691	92.365846	49.449846	0.040011	49.489857	57.392554
8000	740170.200000	0.010808	92.507798	92.510320	49.719885	0.040015	49.759900	57.367020
9000	834409.600000	0.010786	92.700220	92.703169	49.746815	0.040013	49.786828	57.395284
10000	926563.760000	0.010793	92.645609	92.653312	49.721872	0.040016	49.761888	57.399664
