transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	33989.320000	0.029421	33.922683	33.859182	20.322550	0.040000	20.362550	75.885600
2000	66087.240000	0.030263	33.009845	33.003217	19.778382	0.040000	19.818382	76.029220
3000	99672.760000	0.030098	33.201801	33.205945	19.894955	0.040000	19.934955	76.001000
4000	132558.600000	0.030175	33.122791	33.115091	19.916231	0.040000	19.956231	76.246300
5000	165195.040000	0.030267	33.025501	33.027091	19.965655	0.040000	20.005655	76.186040
6000	198504.400000	0.030226	33.072819	33.065611	19.983852	0.040000	20.023852	76.178093
7000	233203.800000	0.030017	33.305221	33.298943	20.246883	0.040000	20.286883	76.224663
8000	265927.720000	0.030083	33.232549	33.233926	20.208839	0.040000	20.248839	76.327325
9000	298864.240000	0.030114	33.199653	33.196539	20.173619	0.040000	20.213619	76.387947
10000	330408.360000	0.030266	33.034083	33.032190	20.040124	0.040000	20.080124	76.405044
