transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7565.880000	0.132172	7.464384	7.526527	3.244020	0.040000	3.284020	54.218920
2000	14913.080000	0.134110	7.405763	7.434251	3.190923	0.040000	3.230923	53.794880
3000	22330.800000	0.134344	7.409750	7.421004	3.163217	0.040000	3.203217	53.554213
4000	29803.320000	0.134213	7.425446	7.429818	3.150576	0.040000	3.190576	53.716630
5000	37125.400000	0.134679	7.404769	7.415241	3.147111	0.040008	3.187119	53.750472
6000	44437.960000	0.135020	7.389398	7.394275	3.128987	0.040007	3.168993	53.631047
7000	51832.800000	0.135050	7.390176	7.397756	3.131988	0.040006	3.171994	53.630617
8000	59064.280000	0.135446	7.370336	7.378204	3.125152	0.040005	3.165157	53.660310
9000	66457.000000	0.135426	7.372824	7.380164	3.140127	0.040009	3.180135	53.614227
10000	73608.880000	0.135853	7.350727	7.355779	3.126104	0.040008	3.166112	53.625760
