transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4188.000000	0.238777	4.095095	4.116814	0.209902	0.040000	0.249902	81.039640
2000	8335.120000	0.239949	4.121121	4.128083	0.203685	0.040000	0.243685	81.315400
3000	12403.560000	0.241866	4.103555	4.106861	0.198954	0.040000	0.238954	81.288213
4000	16573.160000	0.241354	4.120070	4.122239	0.196956	0.040000	0.236956	81.445850
5000	20715.360000	0.241367	4.124497	4.127453	0.195505	0.040008	0.235513	81.504888
6000	24925.360000	0.240719	4.138750	4.140857	0.195036	0.040007	0.235042	81.706247
7000	29154.800000	0.240098	4.151707	4.153685	0.194170	0.040011	0.234182	81.893251
8000	33328.680000	0.240034	4.154479	4.155999	0.194304	0.040010	0.234314	81.884460
9000	37528.840000	0.239816	4.159556	4.161300	0.193791	0.040009	0.233800	82.052898
10000	41791.120000	0.239285	4.169829	4.171844	0.193292	0.040008	0.233300	82.220876
