transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4023.480000	0.248541	3.956156	3.974822	1.310049	0.040000	1.350049	60.262440
2000	7985.120000	0.250466	3.958899	3.963257	1.298342	0.040000	1.338342	60.103180
3000	11912.240000	0.251842	3.948303	3.950806	1.290441	0.040000	1.330441	60.174853
4000	15877.880000	0.251923	3.952638	3.957228	1.296989	0.040000	1.336989	60.098660
5000	19887.520000	0.251414	3.964041	3.965497	1.294796	0.040000	1.334796	60.258160
6000	23722.000000	0.252930	3.942444	3.942750	1.280140	0.040000	1.320140	60.171347
7000	27652.360000	0.253143	3.940717	3.943569	1.276252	0.040011	1.316264	60.257354
8000	31652.320000	0.252746	3.948124	3.947603	1.274916	0.040010	1.314926	60.283605
9000	35658.280000	0.252396	3.954551	3.954778	1.274446	0.040013	1.314459	60.366196
10000	39635.280000	0.252300	3.956796	3.957484	1.274848	0.040012	1.314860	60.407372
