transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	3256.640000	0.307065	3.170891	3.202638	0.128417	0.040000	0.168417	56.266400
2000	6368.040000	0.314068	3.141131	3.160000	0.113036	0.040000	0.153036	56.005520
3000	9473.120000	0.316686	3.129110	3.140584	0.106888	0.040000	0.146888	55.858173
4000	12690.400000	0.315199	3.151158	3.158636	0.103972	0.040020	0.143992	55.892690
5000	15801.040000	0.316435	3.143053	3.149364	0.101833	0.040016	0.141849	55.784448
6000	18874.400000	0.317891	3.131435	3.136706	0.100904	0.040020	0.140924	55.618160
7000	22031.480000	0.317727	3.135099	3.139230	0.099724	0.040017	0.139741	55.443469
8000	25192.880000	0.317550	3.138387	3.143137	0.099077	0.040015	0.139092	55.396990
9000	28378.880000	0.317137	3.143678	3.147687	0.098434	0.040018	0.138452	55.619182
10000	31511.400000	0.317345	3.142562	3.145664	0.098455	0.040020	0.138475	55.499820
