transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	43070.480000	0.023218	42.972012	42.945840	0.977423	0.040040	1.017463	57.765720
2000	84615.400000	0.023636	42.258109	42.240760	0.963516	0.040020	1.003536	57.812600
3000	127738.720000	0.023485	42.546609	42.544253	0.962279	0.040027	1.002306	57.888347
4000	171019.400000	0.023389	42.730173	42.734204	0.965920	0.040020	1.005940	57.938240
5000	215569.040000	0.023194	43.094139	43.092416	0.967910	0.040016	1.007926	58.039808
6000	259021.880000	0.023164	43.153932	43.148687	0.979083	0.040020	1.019103	58.063167
7000	302649.360000	0.023129	43.221592	43.223923	0.981291	0.040017	1.021309	58.036611
8000	344246.240000	0.023239	43.018477	43.020020	0.977553	0.040015	1.017568	58.001820
9000	389340.280000	0.023116	43.249121	43.244555	0.975605	0.040013	1.015619	57.999138
10000	432971.800000	0.023096	43.287365	43.279848	0.972124	0.040016	1.012140	58.011888
