transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	18490.240000	0.054083	18.424464	18.428195	12.135737	0.040000	12.175737	59.451720
2000	37681.760000	0.053076	18.808184	18.811962	12.434768	0.040040	12.474808	59.206120
3000	56619.960000	0.052985	18.851537	18.851042	12.510320	0.040027	12.550346	59.173920
4000	75012.760000	0.053324	18.736824	18.738196	12.387869	0.040030	12.427899	59.158420
5000	93558.080000	0.053443	18.698516	18.695723	12.334037	0.040024	12.374061	59.208464
6000	112491.880000	0.053337	18.737736	18.738301	12.383215	0.040020	12.423235	59.177753
7000	130935.040000	0.053462	18.695648	18.697783	12.334862	0.040023	12.374885	59.121503
8000	148348.680000	0.053927	18.535377	18.536396	12.209228	0.040025	12.249253	59.100990
9000	166494.200000	0.054056	18.492055	18.493664	12.178814	0.040027	12.218840	59.103840
10000	185179.040000	0.054002	18.511335	18.512226	12.181566	0.040024	12.221590	59.095948
