transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7389.520000	0.135327	7.300541	7.321427	3.072475	0.040000	3.112475	56.070160
2000	14731.640000	0.135762	7.321341	7.347824	3.039042	0.040000	3.079042	55.687880
3000	22376.760000	0.134068	7.429303	7.443340	3.078417	0.040013	3.118430	55.850547
4000	29671.640000	0.134809	7.395689	7.401886	3.084679	0.040010	3.124689	55.688490
5000	37082.360000	0.134835	7.398696	7.402628	3.087706	0.040008	3.127714	55.846512
6000	44400.600000	0.135133	7.385284	7.390897	3.072923	0.040007	3.112929	55.835607
7000	51666.280000	0.135485	7.368195	7.374182	3.062695	0.040006	3.102701	55.717434
8000	59107.160000	0.135347	7.377282	7.380355	3.084485	0.040005	3.124490	55.702235
9000	66529.720000	0.135278	7.382314	7.385200	3.094141	0.040004	3.134146	55.731009
10000	74047.920000	0.135048	7.395904	7.399057	3.094736	0.040008	3.134744	55.752504
