transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8274.840000	0.120848	8.219019	8.211690	4.939801	0.040040	4.979841	60.181920
2000	16561.200000	0.120764	8.252706	8.253619	4.982342	0.040020	5.022362	59.750300
3000	24658.200000	0.121663	8.200787	8.204579	4.921624	0.040013	4.961637	59.793960
4000	33004.360000	0.121196	8.237139	8.239790	4.969183	0.040010	5.009193	59.650290
5000	41407.720000	0.120750	8.270390	8.269652	4.977991	0.040008	5.017999	59.531624
6000	49620.800000	0.120917	8.260837	8.257963	4.962123	0.040013	5.002137	59.803393
7000	57950.760000	0.120792	8.270713	8.271646	4.976537	0.040011	5.016548	59.771600
8000	66417.480000	0.120450	8.295217	8.294457	4.991703	0.040010	5.031713	59.736775
9000	74659.880000	0.120547	8.289348	8.289700	4.991549	0.040009	5.031558	59.740836
10000	82879.680000	0.120657	8.282392	8.282702	4.990214	0.040008	5.030222	59.738488
