transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6059.520000	0.165030	5.974895	5.986206	0.987404	0.040039	1.027443	81.698320
2000	12140.200000	0.164742	6.027814	6.029344	1.030402	0.040020	1.070422	81.827960
3000	18123.960000	0.165527	6.013124	6.012356	1.034453	0.040013	1.074466	81.722653
4000	24246.280000	0.164974	6.040430	6.044089	1.028654	0.040010	1.068664	82.226560
5000	30275.040000	0.165153	6.038096	6.039050	1.015357	0.040008	1.055365	82.169528
6000	36147.240000	0.165988	6.010442	6.011409	1.005189	0.040020	1.045209	81.991793
7000	42012.040000	0.166619	5.989633	5.992365	0.998802	0.040017	1.038819	81.837720
8000	47935.520000	0.166891	5.981363	5.981874	0.998198	0.040015	1.038213	81.781005
9000	53909.200000	0.166947	5.980509	5.982510	0.996027	0.040013	1.036040	81.682911
10000	59666.840000	0.167597	5.958220	5.959672	0.990599	0.040012	1.030611	81.536788
