transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6131.560000	0.163091	6.006647	6.046673	0.326312	0.040000	0.366312	68.346280
2000	11997.120000	0.166707	5.936068	5.968307	0.288342	0.040000	0.328342	68.700320
3000	17946.200000	0.167166	5.940407	5.957183	0.280877	0.040013	0.320890	68.863373
4000	23929.240000	0.167160	5.951068	5.968942	0.274920	0.040010	0.314930	69.346230
5000	30149.760000	0.165839	6.004969	6.012950	0.271280	0.040016	0.311296	69.450272
6000	36346.000000	0.165080	6.036853	6.043512	0.270600	0.040013	0.310614	69.446767
7000	42339.960000	0.165328	6.030724	6.038123	0.270426	0.040017	0.310444	69.644291
8000	48422.760000	0.165212	6.037235	6.043615	0.270778	0.040020	0.310798	69.623680
9000	54521.520000	0.165072	6.044072	6.050482	0.269675	0.040018	0.309693	69.543227
10000	60511.480000	0.165258	6.038660	6.044400	0.268037	0.040016	0.308053	69.473952
