transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	46019.120000	0.021730	46.012933	45.938821	40.586733	0.040000	40.626733	44.117080
2000	91777.960000	0.021792	45.885823	45.837782	40.369171	0.040020	40.409191	44.021420
3000	138904.360000	0.021598	46.299486	46.287133	40.820480	0.040013	40.860493	43.978693
4000	184284.080000	0.021706	46.069487	46.060210	40.562569	0.040010	40.602579	44.023770
5000	230371.840000	0.021704	46.073143	46.067264	40.555576	0.040008	40.595584	44.027376
6000	277138.560000	0.021650	46.188758	46.166197	40.639527	0.040007	40.679534	44.065667
7000	321963.480000	0.021742	45.993896	45.986510	40.456398	0.040011	40.496409	44.067846
8000	368960.600000	0.021683	46.119315	46.114850	40.557845	0.040010	40.597855	44.060395
9000	413812.120000	0.021749	45.978433	45.972785	40.407852	0.040013	40.447866	44.080827
10000	458933.040000	0.021790	45.892673	45.888988	40.316336	0.040016	40.356352	44.073480
