transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	243.120000	0.004113	0.000000	23.420000	11.036364	0.040000	11.076364	150.400000
1000	10324.320000	0.096859	10.091291	10.221843	3.567723	0.040000	3.607723	101.351000
2000	20022.360000	0.099888	9.894567	9.963086	3.433234	0.040020	3.473254	100.500420
3000	29428.360000	0.101942	9.731657	9.781197	3.360931	0.040013	3.400944	99.692800
4000	39017.880000	0.102517	9.696114	9.731514	3.339805	0.040020	3.379825	99.984890
5000	48812.040000	0.102434	9.715727	9.740431	3.342989	0.040016	3.383005	99.822336
6000	58707.480000	0.102202	9.745684	9.770799	3.340706	0.040013	3.380719	100.411800
7000	68229.040000	0.102596	9.713662	9.730469	3.345043	0.040011	3.385054	99.943623
8000	78044.080000	0.102506	9.726336	9.742667	3.367370	0.040015	3.407385	99.895515
9000	88019.040000	0.102251	9.753964	9.766952	3.387488	0.040013	3.427501	99.920538
10000	97534.920000	0.102527	9.730153	9.740382	3.368085	0.040012	3.408097	99.764996
