transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	109.040000	0.009171	0.000000	9.400000	4.378182	0.040000	4.418182	72.480000
1000	8244.920000	0.121287	8.144024	8.176944	3.152460	0.040000	3.192460	72.818240
2000	16123.080000	0.124046	8.011026	8.022837	3.059174	0.040020	3.099194	72.031000
3000	24220.760000	0.123861	8.039920	8.047777	3.077927	0.040013	3.117940	71.990160
4000	32807.840000	0.121922	8.176744	8.183449	3.167016	0.040020	3.207036	71.811490
5000	41044.680000	0.121818	8.188766	8.195702	3.170649	0.040024	3.210673	72.024568
6000	49159.160000	0.122053	8.176383	8.178942	3.163561	0.040020	3.203581	71.924520
7000	57163.440000	0.122456	8.151793	8.156244	3.157215	0.040023	3.197238	71.870463
8000	65360.920000	0.122397	8.157505	8.161853	3.145390	0.040020	3.185410	72.008715
9000	73550.640000	0.122365	8.161085	8.161545	3.153901	0.040018	3.193919	71.904151
10000	81660.680000	0.122458	8.155980	8.161027	3.144897	0.040016	3.184913	71.974904
