transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8022.720000	0.124646	7.923403	7.920436	0.965025	0.040000	1.005025	77.144600
2000	15654.080000	0.127762	7.777309	7.788480	0.964641	0.040000	1.004641	77.357940
3000	23316.720000	0.128663	7.739073	7.742686	0.973360	0.040013	1.013373	77.088360
4000	31006.000000	0.129007	7.726622	7.732229	0.979601	0.040010	1.019611	76.969810
5000	38769.400000	0.128968	7.733979	7.734630	0.971537	0.040016	1.011553	76.673400
6000	46823.200000	0.128142	7.787291	7.786354	0.965311	0.040013	1.005324	76.664147
7000	54623.520000	0.128150	7.789153	7.792373	0.970645	0.040011	1.010656	76.783491
8000	62314.240000	0.128382	7.776847	7.776464	0.972103	0.040010	1.012113	76.647470
9000	70204.400000	0.128197	7.789439	7.787939	0.969987	0.040009	1.009996	76.789040
10000	77848.320000	0.128455	7.774885	7.778752	0.977927	0.040008	1.017935	76.687644
