transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6131.040000	0.163104	6.013574	6.010648	0.974563	0.040000	1.014563	114.982600
2000	12279.920000	0.162868	6.081261	6.088671	0.974913	0.040040	1.014953	116.228480
3000	18299.080000	0.163943	6.060554	6.058907	0.988305	0.040026	1.028331	114.748000
4000	24396.280000	0.163959	6.069717	6.072183	0.996008	0.040020	1.036028	115.004490
5000	30514.120000	0.163859	6.079344	6.078988	0.994987	0.040016	1.035003	115.197536
6000	36513.560000	0.164323	6.066024	6.067761	0.993054	0.040013	1.033067	115.067633
7000	42556.360000	0.164488	6.062706	6.064493	0.987448	0.040011	1.027459	115.219457
8000	48643.680000	0.164461	6.065783	6.065917	0.978576	0.040010	1.018586	115.359520
9000	54555.200000	0.164971	6.048641	6.050399	0.977003	0.040009	1.017012	114.946289
10000	60648.880000	0.164884	6.053145	6.053916	0.978511	0.040008	1.018519	114.838140
