transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	875.040000	0.001143	0.000000	40.786667	5.790909	0.040000	5.830909	797.640000
1000	29115.520000	0.034346	28.268749	28.482703	3.128454	0.040000	3.168454	643.423280
2000	58534.520000	0.034168	28.844162	28.952736	3.260574	0.040000	3.300574	650.134100
3000	87408.200000	0.034322	28.854005	28.911979	3.232299	0.040000	3.272299	649.280893
4000	116627.760000	0.034297	28.945416	29.005055	3.207491	0.040000	3.247491	651.734610
5000	146354.280000	0.034164	29.101668	29.146335	3.174762	0.040000	3.214762	655.124152
6000	175845.840000	0.034121	29.166661	29.199329	3.137905	0.040000	3.177905	656.967327
7000	205869.880000	0.034002	29.289161	29.315842	3.135156	0.040006	3.175162	658.380589
8000	234235.200000	0.034154	29.173667	29.199526	3.137158	0.040005	3.177163	654.031000
9000	263469.600000	0.034160	29.180416	29.198745	3.144187	0.040004	3.184192	655.027836
10000	293398.080000	0.034083	29.255230	29.280699	3.140998	0.040004	3.181002	657.311256
