transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	26019.400000	0.038433	25.887688	25.896431	20.297131	0.040040	20.337171	156.501240
2000	51772.160000	0.038631	25.820190	25.770608	20.039821	0.040020	20.079840	158.195220
3000	77035.080000	0.038943	25.634371	25.631814	19.797937	0.040013	19.837950	160.471000
4000	103220.040000	0.038752	25.772053	25.775252	19.931824	0.040010	19.971834	160.555200
5000	129099.520000	0.038730	25.793543	25.782728	19.974044	0.040008	20.014052	161.333168
6000	154960.480000	0.038720	25.804781	25.808961	19.995017	0.040007	20.035023	161.538147
7000	180563.800000	0.038767	25.775997	25.772083	19.983540	0.040006	20.023546	161.337497
8000	206369.480000	0.038765	25.779707	25.767438	19.962028	0.040010	20.002038	161.602205
9000	231187.120000	0.038930	25.672799	25.667026	19.858863	0.040009	19.898872	161.545924
10000	257750.080000	0.038797	25.761824	25.755903	19.932919	0.040012	19.972931	161.795000
