transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	808.840000	0.001236	0.000000	81.728889	57.760000	0.040000	57.800000	775.840000
1000	77083.920000	0.012973	76.351431	76.320317	48.620554	0.040040	48.660594	749.286200
2000	156395.080000	0.012788	77.832036	77.846411	49.809572	0.040020	49.849592	755.873860
3000	233452.080000	0.012851	77.573605	77.575314	49.074299	0.040013	49.114312	760.835173
4000	310869.240000	0.012867	77.534484	77.541387	49.137890	0.040020	49.177910	759.893590
5000	389934.440000	0.012823	77.840688	77.811511	49.219912	0.040016	49.259928	761.623616
6000	469251.560000	0.012786	78.086801	78.039062	49.470469	0.040013	49.510482	760.846893
7000	545370.200000	0.012835	77.805595	77.755727	49.270690	0.040011	49.310702	759.683434
8000	623239.920000	0.012836	77.813612	77.790074	49.304928	0.040015	49.344943	760.603055
9000	699069.920000	0.012874	77.593186	77.600981	49.220679	0.040018	49.260697	759.440587
10000	771869.880000	0.012956	77.113815	77.086053	48.736073	0.040016	48.776089	758.915856
