transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8579.440000	0.116558	8.469750	8.510546	3.622976	0.040000	3.662976	73.441360
2000	17607.520000	0.113588	8.749055	8.760876	3.811468	0.040000	3.851468	73.606340
3000	26762.520000	0.112097	8.884415	8.892886	3.916318	0.040000	3.956318	73.658600
4000	35581.760000	0.112417	8.868117	8.875379	3.878004	0.040000	3.918004	73.521720
5000	44385.440000	0.112650	8.855227	8.863468	3.886368	0.040000	3.926368	73.439344
6000	53238.000000	0.112701	8.854782	8.858299	3.893351	0.040007	3.933358	73.518373
7000	62084.960000	0.112749	8.853665	8.858156	3.881090	0.040006	3.921096	73.403914
8000	71085.440000	0.112541	8.872019	8.877807	3.896620	0.040005	3.936625	73.406250
9000	79867.960000	0.112686	8.862074	8.867262	3.887825	0.040004	3.927829	73.426787
10000	88848.080000	0.112552	8.873879	8.878797	3.893784	0.040004	3.933788	73.505240
