transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4472.440000	0.223592	4.377738	4.390010	0.374420	0.040039	0.414460	84.849200
2000	8830.400000	0.226490	4.367844	4.375972	0.379395	0.040040	0.419435	84.875460
3000	13307.280000	0.225441	4.404201	4.404399	0.384808	0.040026	0.424834	85.232347
4000	17812.520000	0.224561	4.429467	4.430017	0.383075	0.040030	0.423104	85.382730
5000	22249.880000	0.224720	4.431046	4.432928	0.386528	0.040024	0.426552	85.257896
6000	26729.760000	0.224469	4.439187	4.440246	0.389174	0.040020	0.429194	85.505400
7000	31214.600000	0.224254	4.445709	4.445665	0.390120	0.040023	0.430142	85.377886
8000	35659.600000	0.224344	4.445621	4.446091	0.391465	0.040020	0.431485	85.707260
9000	40132.960000	0.224255	4.448703	4.449941	0.390756	0.040022	0.430778	85.627556
10000	44457.640000	0.224933	4.436300	4.436363	0.387405	0.040020	0.427425	85.395024
