transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	22407.600000	0.044628	22.316156	22.346560	0.185774	0.040000	0.225774	56.036040
2000	44570.960000	0.044872	22.239720	22.241801	0.194280	0.040020	0.234300	55.734700
3000	67229.680000	0.044623	22.379433	22.360879	0.192013	0.040013	0.232027	55.495880
4000	90983.960000	0.043964	22.723231	22.721610	0.194243	0.040010	0.234253	55.353280
5000	114079.880000	0.043829	22.797784	22.791277	0.193917	0.040008	0.233925	55.450248
6000	135822.600000	0.044175	22.621910	22.621856	0.189170	0.040013	0.229184	55.359900
7000	158334.640000	0.044210	22.606212	22.606034	0.188664	0.040011	0.228676	55.389811
8000	181763.160000	0.044013	22.709014	22.710315	0.189446	0.040010	0.229456	55.431625
9000	204132.960000	0.044089	22.671319	22.669711	0.189659	0.040009	0.229668	55.447533
10000	226245.600000	0.044200	22.615446	22.616246	0.189050	0.040008	0.229058	55.478888
