transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8655.280000	0.115536	8.574815	8.611434	2.798846	0.040040	2.838886	46.971840
2000	16888.760000	0.118422	8.404062	8.418942	2.753237	0.040020	2.793257	47.197940
3000	25259.040000	0.118769	8.392798	8.402862	2.737618	0.040013	2.777631	47.113573
4000	33692.920000	0.118719	8.403071	8.411878	2.767591	0.040010	2.807600	47.071810
5000	42252.760000	0.118335	8.434431	8.441055	2.741374	0.040008	2.781382	47.093728
6000	50769.880000	0.118180	8.448215	8.456885	2.734359	0.040007	2.774366	47.115927
7000	59343.120000	0.117958	8.466078	8.468651	2.729448	0.040006	2.769453	47.030657
8000	68050.000000	0.117561	8.496182	8.500562	2.735947	0.040005	2.775952	47.018845
9000	76547.920000	0.117573	8.496375	8.499842	2.739010	0.040004	2.779014	46.988827
10000	85281.880000	0.117258	8.520136	8.524026	2.741165	0.040008	2.781173	46.957136
