transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	43867.640000	0.022796	43.814655	43.811400	40.564080	0.040000	40.604080	57.880520
2000	88010.680000	0.022725	43.978929	43.928787	40.668657	0.040000	40.708657	57.950400
3000	129798.240000	0.023113	43.248229	43.236095	39.994828	0.040000	40.034828	58.072707
4000	173266.640000	0.023086	43.303286	43.302490	40.069000	0.040000	40.109000	58.077000
5000	218014.080000	0.022934	43.592174	43.591640	40.359232	0.040000	40.399232	58.045008
6000	261897.520000	0.022910	43.640727	43.641307	40.412940	0.040000	40.452940	57.979720
7000	305205.760000	0.022935	43.593222	43.592915	40.372193	0.040006	40.412198	57.922383
8000	348431.320000	0.022960	43.547258	43.545112	40.321785	0.040005	40.361790	57.904995
9000	392324.360000	0.022940	43.585683	43.584819	40.360089	0.040004	40.400093	57.889009
10000	435166.360000	0.022980	43.511307	43.511720	40.292952	0.040008	40.332960	57.906880
