transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	24667.560000	0.040539	24.601081	24.583792	0.967737	0.040000	1.007737	81.722280
2000	49063.400000	0.040764	24.498409	24.491762	0.957705	0.040000	0.997705	81.247300
3000	73389.320000	0.040878	24.440894	24.441959	0.948278	0.040000	0.988278	81.287800
4000	96110.640000	0.041619	24.010893	23.982750	0.960369	0.040010	1.000379	81.150290
5000	119949.720000	0.041684	23.976523	23.973960	0.963541	0.040008	1.003549	81.110160
6000	143495.640000	0.041813	23.904744	23.907422	0.970003	0.040007	1.010010	81.238587
7000	167218.800000	0.041861	23.878800	23.878143	0.968533	0.040006	1.008539	81.325440
8000	192232.560000	0.041616	24.020688	24.022354	0.971901	0.040005	1.011906	81.326900
9000	216349.120000	0.041599	24.031341	24.031384	0.968179	0.040009	1.008188	81.393716
10000	239521.120000	0.041750	23.945399	23.940992	0.971874	0.040012	1.011886	81.437492
