transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	25373.760000	0.039411	25.300380	25.310250	3.668184	0.040000	3.708184	45.260040
2000	51112.120000	0.039130	25.519480	25.544020	3.681839	0.040000	3.721839	45.126740
3000	78252.680000	0.038337	26.060020	26.068240	3.856101	0.040000	3.896101	45.074733
4000	103006.080000	0.038833	25.733283	25.727896	3.741814	0.040000	3.781814	45.058430
5000	128727.440000	0.038842	25.730898	25.729244	3.758417	0.040000	3.798417	45.030320
6000	153513.240000	0.039085	25.573356	25.565644	3.717482	0.040000	3.757482	45.006653
7000	179458.720000	0.039006	25.626524	25.628686	3.722485	0.040006	3.762491	45.005274
8000	204269.920000	0.039164	25.524596	25.523704	3.690056	0.040005	3.730061	45.013230
9000	228688.720000	0.039355	25.401716	25.397525	3.660271	0.040004	3.700275	45.015902
10000	252925.200000	0.039537	25.285181	25.288920	3.649607	0.040004	3.689611	45.015104
