transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7346.520000	0.136119	7.290090	7.283373	4.042698	0.040040	4.082738	59.940600
2000	14426.640000	0.138632	7.185053	7.175483	3.957214	0.040020	3.997234	59.858840
3000	21394.240000	0.140225	7.112544	7.115063	3.884178	0.040040	3.924218	59.955987
4000	28796.360000	0.138906	7.184956	7.183503	3.941242	0.040040	3.981282	59.883500
5000	35898.120000	0.139283	7.168314	7.167021	3.928826	0.040032	3.968858	59.834984
6000	43043.520000	0.139394	7.164494	7.162037	3.928328	0.040027	3.968354	59.844560
7000	50398.080000	0.138894	7.191650	7.192702	3.957585	0.040029	3.997613	59.942949
8000	57705.400000	0.138635	7.206111	7.205360	3.966273	0.040025	4.006298	59.914400
9000	64708.280000	0.139086	7.183527	7.182944	3.939398	0.040022	3.979421	59.966613
10000	71895.720000	0.139090	7.183918	7.185219	3.941155	0.040020	3.981175	59.969084
