transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	28787.840000	0.034737	28.453854	28.381617	3.451113	0.040039	3.491153	358.915400
2000	56059.240000	0.035677	27.862331	27.831936	3.397041	0.040020	3.437061	354.507340
3000	84209.720000	0.035625	27.958413	27.939071	3.434585	0.040027	3.474612	354.287507
4000	110297.320000	0.036266	27.490593	27.491259	3.391994	0.040020	3.432014	349.421010
5000	139351.080000	0.035881	27.803289	27.797510	3.389978	0.040016	3.429994	353.027544
6000	167570.400000	0.035806	27.872639	27.878795	3.388140	0.040013	3.428153	353.758867
7000	195260.160000	0.035850	27.846510	27.857634	3.381401	0.040011	3.421412	354.315309
8000	223374.800000	0.035814	27.880030	27.882951	3.374383	0.040010	3.414393	354.359840
9000	252326.560000	0.035668	27.999124	27.998491	3.373196	0.040013	3.413209	355.894511
10000	280778.240000	0.035615	28.044384	28.048555	3.350821	0.040012	3.390833	357.995956
