transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7423.560000	0.134706	7.178579	7.273176	1.234946	0.040000	1.274946	137.893000
2000	14650.720000	0.136512	7.202881	7.254477	1.227592	0.040000	1.267592	136.845440
3000	21955.680000	0.136639	7.236919	7.268662	1.214551	0.040013	1.254565	137.089467
4000	29074.160000	0.137579	7.207302	7.235251	1.210679	0.040010	1.250689	137.027930
5000	36276.160000	0.137832	7.206241	7.230138	1.213240	0.040016	1.253256	137.066688
6000	43705.760000	0.137282	7.243474	7.263254	1.228534	0.040013	1.268548	137.125447
7000	50953.320000	0.137381	7.244058	7.259960	1.219607	0.040017	1.259624	137.434023
8000	58088.400000	0.137721	7.230434	7.245624	1.218082	0.040015	1.258097	137.354395
9000	65165.320000	0.138110	7.213375	7.226749	1.211316	0.040013	1.251330	137.171093
10000	72415.200000	0.138093	7.217026	7.227484	1.212680	0.040012	1.252692	137.085044
