transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5714.960000	0.174979	5.632873	5.645178	1.945114	0.040000	1.985114	75.888200
2000	11360.120000	0.176054	5.639020	5.645169	1.958788	0.040020	1.998808	75.541480
3000	17169.960000	0.174724	5.695979	5.691326	1.943263	0.040027	1.983289	76.413387
4000	22790.520000	0.175512	5.677119	5.681286	1.938903	0.040030	1.978933	76.245230
5000	28536.160000	0.175216	5.690826	5.693296	1.955403	0.040024	1.995427	76.323744
6000	34440.040000	0.174216	5.726341	5.727411	1.971575	0.040027	2.011602	76.626947
7000	40168.080000	0.174268	5.726584	5.729643	1.971958	0.040023	2.011981	76.649623
8000	45977.400000	0.173999	5.736927	5.736561	1.979224	0.040020	2.019244	76.571000
9000	51687.440000	0.174124	5.733939	5.733351	1.972174	0.040018	2.012192	76.781356
10000	57427.120000	0.174134	5.734513	5.736440	1.975660	0.040016	2.015676	76.903256
