transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6429.600000	0.155531	6.302663	6.303749	1.317059	0.040000	1.357059	126.695560
2000	12723.000000	0.157196	6.298029	6.299455	1.265267	0.040000	1.305267	126.847600
3000	18997.880000	0.157912	6.290310	6.292326	1.247936	0.040013	1.287950	126.817787
4000	25309.960000	0.158041	6.295754	6.296531	1.231849	0.040010	1.271859	127.274110
5000	31593.640000	0.158260	6.293339	6.295169	1.245611	0.040008	1.285619	127.178408
6000	37845.240000	0.158540	6.286381	6.287470	1.229307	0.040007	1.269314	127.163480
7000	43894.280000	0.159474	6.252470	6.253930	1.199949	0.040011	1.239960	126.481171
8000	50133.680000	0.159573	6.250836	6.250828	1.204184	0.040015	1.244199	126.595595
9000	56235.640000	0.160041	6.234293	6.234416	1.195889	0.040013	1.235902	126.234622
10000	62587.320000	0.159777	6.246033	6.246720	1.203382	0.040012	1.243394	126.249264
