transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9252.640000	0.108077	9.152192	9.115586	3.949557	0.040000	3.989557	110.966960
2000	18593.960000	0.107562	9.246803	9.252265	4.067861	0.040020	4.107881	110.724860
3000	27704.400000	0.108286	9.201334	9.198074	4.032351	0.040013	4.072364	110.400160
4000	36975.280000	0.108180	9.218725	9.216102	4.036949	0.040020	4.076969	110.564230
5000	46155.760000	0.108329	9.211074	9.209427	3.996169	0.040016	4.036185	110.996480
6000	55383.760000	0.108335	9.213896	9.214476	3.989566	0.040013	4.029579	111.465627
7000	64529.480000	0.108478	9.204155	9.202824	3.979766	0.040011	4.019778	111.362086
8000	73885.480000	0.108276	9.223138	9.220804	3.987144	0.040010	4.027154	111.108190
9000	83253.320000	0.108104	9.239218	9.238446	4.004767	0.040022	4.044789	111.126440
10000	92430.120000	0.108190	9.232975	9.230560	4.000427	0.040020	4.040447	111.116892
