transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	31462.720000	0.031784	31.336977	31.357607	26.612642	0.040000	26.652642	81.522480
2000	61881.240000	0.032320	30.877519	30.860808	26.180269	0.040000	26.220269	81.363440
3000	90787.800000	0.033044	30.220313	30.251743	25.477974	0.040000	25.517974	81.467227
4000	121350.880000	0.032962	30.306027	30.297338	25.522896	0.040010	25.562906	81.609160
5000	149578.200000	0.033427	29.890202	29.899728	25.128565	0.040008	25.168573	81.638264
6000	178486.040000	0.033616	29.726448	29.729490	24.971316	0.040007	25.011323	81.623620
7000	208705.480000	0.033540	29.796885	29.796842	25.051068	0.040006	25.091074	81.479880
8000	237815.840000	0.033639	29.711059	29.712172	24.972722	0.040005	25.012727	81.504260
9000	267408.280000	0.033656	29.697878	29.696846	24.961586	0.040004	25.001590	81.591311
10000	298577.560000	0.033492	29.845033	29.848086	25.112454	0.040008	25.152462	81.559968
